"/target/f3d/wrench/force/y_x","/target/f3d/wrench/force/y_y","/target/f3d/wrench/force/x_y","/target/f3d/wrench/force/z_y"
127.089,0,0,0,
127.09,0,0,0,
127.091,0,0,0,
127.092,0,0,0,
127.093,0,0,0,
127.094,0,0,0,
127.095,0,0,0,
127.096,0,0,0,
127.097,0,0,0,
127.098,0,0,0,
127.099,0,0,0,
127.1,0,0,0,
127.101,0,0,0,
127.102,0,0,0,
127.103,0,0,0,
127.104,0,0,0,
127.105,0,0,0,
127.106,0,0,0,
127.107,0,0,0,
127.108,0,0,0,
127.109,0,0,0,
127.11,0,0,0,
127.111,0,0,0,
127.112,0,0,0,
127.113,0,0,0,
127.114,0,0,0,
127.115,0,0,0,
127.116,0,0,0,
127.117,0,0,0,
127.118,0,0,0,
127.119,0,0,0,
127.12,0,0,0,
127.121,0,0,0,
127.122,0,0,0,
127.123,0,0,0,
127.124,0,0,0,
127.125,0,0,0,
127.126,0,0,0,
127.127,0,0,0,
127.128,0,0,0,
127.129,0,0,0,
127.13,0,0,0,
127.131,0,0,0,
127.132,0,0,0,
127.133,0,0,0,
127.134,0,0,0,
127.135,0,0,0,
127.136,0,0,0,
127.137,0,0,0,
127.138,0,0,0,
127.139,0,0,0,
127.14,0,0,0,
127.141,0,0,0,
127.142,0,0,0,
127.143,0,0,0,
127.144,0,0,0,
127.145,0,0,0,
127.146,0,0,0,
127.147,0,0,0,
127.148,0,0,0,
127.149,0,0,0,
127.15,0,0,0,
127.151,0,0,0,
127.152,0,0,0,
127.153,0,0,0,
127.154,0,0,0,
127.155,0,0,0,
127.156,0,0,0,
127.157,0,0,0,
127.158,0,0,0,
127.159,0,0,0,
127.16,0,0,0,
127.161,0,0,0,
127.162,0,0,0,
127.163,0,0,0,
127.164,0,0,0,
127.165,0,0,0,
127.166,0,0,0,
127.167,0,0,0,
127.168,0,0,0,
127.169,0,0,0,
127.17,0,0,0,
127.171,0,0,0,
127.172,0,0,0,
127.173,0,0,0,
127.174,0,0,0,
127.175,0,0,0,
127.176,0,0,0,
127.177,0,0,0,
127.178,0,0,0,
127.179,0,0,0,
127.18,0,0,0,
127.181,0,0,0,
127.182,0,0,0,
127.183,0,0,0,
127.184,0,0,0,
127.185,0,0,0,
127.186,0,0,0,
127.187,0,0,0,
127.188,0,0,0,
127.189,0,0,0,
127.19,0,0,0,
127.191,0,0,0,
127.192,0,0,0,
127.193,0,0,0,
127.194,0,0,0,
127.195,0,0,0,
127.196,0,0,0,
127.197,0,0,0,
127.198,0,0,0,
127.199,0,0,0,
127.2,0,0,0,
127.201,0,0,0,
127.202,0,0,0,
127.203,0,0,0,
127.204,0,0,0,
127.205,0,0,0,
127.206,0,0,0,
127.207,0,0,0,
127.208,0,0,0,
127.209,0,0,0,
127.21,0,0,0,
127.211,0,0,0,
127.212,0,0,0,
127.213,0,0,0,
127.214,0,0,0,
127.215,0,0,0,
127.216,0,0,0,
127.217,0,0,0,
127.218,0,0,0,
127.219,0,0,0,
127.22,0,0,0,
127.221,0,0,0,
127.222,0,0,0,
127.223,0,0,0,
127.224,0,0,0,
127.225,0,0,0,
127.226,0,0,0,
127.227,0,0,0,
127.228,0,0,0,
127.229,0,0,0,
127.23,0,0,0,
127.231,0,0,0,
127.232,0,0,0,
127.233,0,0,0,
127.234,0,0,0,
127.235,0,0,0,
127.236,0,0,0,
127.237,0,0,0,
127.238,0,0,0,
127.239,0,0,0,
127.24,0,0,0,
127.241,0,0,0,
127.242,0,0,0,
127.243,0,0,0,
127.244,0,0,0,
127.245,0,0,0,
127.246,0,0,0,
127.247,0,0,0,
127.248,0,0,0,
127.249,0,0,0,
127.25,0,0,0,
127.251,0,0,0,
127.252,0,0,0,
127.253,0,0,0,
127.254,0,0,0,
127.255,0,0,0,
127.256,0,0,0,
127.257,0,0,0,
127.258,0,0,0,
127.259,0,0,0,
127.26,0,0,0,
127.261,0,0,0,
127.262,0,0,0,
127.263,0,0,0,
127.264,0,0,0,
127.265,0,0,0,
127.266,0,0,0,
127.267,0,0,0,
127.268,0,0,0,
127.269,0,0,0,
127.27,0,0,0,
127.271,0,0,0,
127.272,0,0,0,
127.273,0,0,0,
127.274,0,0,0,
127.275,0,0,0,
127.276,0,0,0,
127.277,0,0,0,
127.278,0,0,0,
127.279,0,0,0,
127.28,0,0,0,
127.281,0,0,0,
127.282,0,0,0,
127.283,0,0,0,
127.284,0,0,0,
127.285,0,0,0,
127.286,0,0,0,
127.287,0,0,0,
127.288,0,0,0,
127.289,0,0,0,
127.29,0,0,0,
127.291,0,0,0,
127.292,0,0,0,
127.293,0,0,0,
127.294,0,0,0,
127.295,0,0,0,
127.296,0,0,0,
127.297,0,0,0,
127.298,0,0,0,
127.299,0,0,0,
127.3,0,0,0,
127.301,0,0,0,
127.302,0,0,0,
127.303,0,0,0,
127.304,0,0,0,
127.305,0,0,0,
127.306,0,0,0,
127.307,0,0,0,
127.308,0,0,0,
127.309,0,0,0,
127.31,0,0,0,
127.311,0,0,0,
127.312,0,0,0,
127.313,0,0,0,
127.314,0,0,0,
127.315,0,0,0,
127.316,0,0,0,
127.317,0,0,0,
127.318,0,0,0,
127.319,0,0,0,
127.32,0,0,0,
127.321,0,0,0,
127.322,0,0,0,
127.323,0,0,0,
127.324,0,0,0,
127.325,0,0,0,
127.326,0,0,0,
127.327,0,0,0,
127.328,0,0,0,
127.329,0,0,0,
127.33,0,0,0,
127.331,0,0,0,
127.332,0,0,0,
127.333,0,0,0,
127.334,0,0,0,
127.335,0,0,0,
127.336,0,0,0,
127.337,0,0,0,
127.338,0,0,0,
127.339,0,0,0,
127.34,0,0,0,
127.341,0,0,0,
127.342,0,0,0,
127.343,0,0,0,
127.344,0,0,0,
127.345,0,0,0,
127.346,0,0,0,
127.347,0,0,0,
127.348,0,0,0,
127.349,0,0,0,
127.35,0,0,0,
127.351,0,0,0,
127.352,0,0,0,
127.353,0,0,0,
127.356,0,0,0,
127.357,0,0,0,
127.358,0,0,0,
127.36,0,0,0,
127.361,0,0,0,
127.362,0,0,0,
127.363,0,0,0,
127.364,0,0,0,
127.365,0,0,0,
127.366,0,0,0,
127.367,0,0,0,
127.368,0,0,0,
127.369,0,0,0,
127.37,0,0,0,
127.371,0,0,0,
127.372,0,0,0,
127.373,0,0,0,
127.374,0,0,0,
127.375,0,0,0,
127.376,0,0,0,
127.377,0,0,0,
127.378,0,0,0,
127.379,0,0,0,
127.38,0,0,0,
127.381,0,0,0,
127.382,0,0,0,
127.383,0,0,0,
127.384,0,0,0,
127.385,0,0,0,
127.386,0,0,0,
127.387,0,0,0,
127.388,0,0,0,
127.389,0,0,0,
127.39,0,0,0,
127.391,0,0,0,
127.392,0,0,0,
127.393,0,0,0,
127.394,0,0,0,
127.395,0,0,0,
127.396,0,0,0,
127.397,0,0,0,
127.398,0,0,0,
127.399,0,0,0,
127.4,0,0,0,
127.401,0,0,0,
127.402,0,0,0,
127.403,0,0,0,
127.404,0,0,0,
127.405,0,0,0,
127.406,0,0,0,
127.407,0,0,0,
127.408,0,0,0,
127.409,0,0,0,
127.41,0,0,0,
127.411,0,0,0,
127.412,0,0,0,
127.413,0,0,0,
127.414,0,0,0,
127.415,0,0,0,
127.416,0,0,0,
127.417,0,0,0,
127.422,0,0,0,
127.423,0,0,0,
127.424,0,0,0,
127.425,0,0,0,
127.426,0,0,0,
127.427,0,0,0,
127.428,0,0,0,
127.429,0,0,0,
127.43,0,0,0,
127.431,0,0,0,
127.432,0,0,0,
127.433,0,0,0,
127.434,0,0,0,
127.435,0,0,0,
127.436,0,0,0,
127.437,0,0,0,
127.438,0,0,0,
127.439,0,0,0,
127.44,0,0,0,
127.441,0,0,0,
127.442,0,0,0,
127.443,0,0,0,
127.444,0,0,0,
127.445,0,0,0,
127.446,0,0,0,
127.447,0,0,0,
127.448,0,0,0,
127.449,0,0,0,
127.45,0,0,0,
127.451,0,0,0,
127.452,0,0,0,
127.453,0,0,0,
127.454,0,0,0,
127.455,0,0,0,
127.456,0,0,0,
127.457,0,0,0,
127.458,0,0,0,
127.459,0,0,0,
127.46,0,0,0,
127.461,0,0,0,
127.462,0,0,0,
127.463,0,0,0,
127.464,0,0,0,
127.465,0,0,0,
127.466,0,0,0,
127.467,0,0,0,
127.468,0,0,0,
127.469,0,0,0,
127.47,0,0,0,
127.471,0,0,0,
127.472,0,0,0,
127.473,0,0,0,
127.474,0,0,0,
127.475,0,0,0,
127.476,0,0,0,
127.477,0,0,0,
127.478,0,0,0,
127.479,0,0,0,
127.48,0,0,0,
127.481,0,0,0,
127.482,0,0,0,
127.483,0,0,0,
127.484,0,0,0,
127.485,0,0,0,
127.486,0,0,0,
127.487,0,0,0,
127.488,0,0,0,
127.489,0,0,0,
127.49,0,0,0,
127.491,0,0,0,
127.492,0,0,0,
127.493,0,0,0,
127.494,0,0,0,
127.495,0,0,0,
127.496,0,0,0,
127.497,0,0,0,
127.498,0,0,0,
127.499,0,0,0,
127.5,0,0,0,
127.501,0,0,0,
127.502,0,0,0,
127.503,0,0,0,
127.504,0,0,0,
127.505,0,0,0,
127.506,0,0,0,
127.507,0,0,0,
127.508,0,0,0,
127.509,0,0,0,
127.51,0,0,0,
127.511,0,0,0,
127.512,0,0,0,
127.513,0,0,0,
127.514,0,0,0,
127.515,0,0,0,
127.516,0,0,0,
127.517,0,0,0,
127.518,0,0,0,
127.519,0,0,0,
127.52,0,0,0,
127.521,0,0,0,
127.522,0,0,0,
127.523,0,0,0,
127.524,0,0,0,
127.525,0,0,0,
127.526,0,0,0,
127.527,0,0,0,
127.528,0,0,0,
127.529,0,0,0,
127.53,0,0,0,
127.531,0,0,0,
127.532,0,0,0,
127.533,0,0,0,
127.534,0,0,0,
127.535,0,0,0,
127.536,0,0,0,
127.537,0,0,0,
127.538,0,0,0,
127.539,0,0,0,
127.54,0,0,0,
127.541,0,0,0,
127.542,0,0,0,
127.543,0,0,0,
127.544,0,0,0,
127.545,0,0,0,
127.546,0,0,0,
127.547,0,0,0,
127.548,0,0,0,
127.549,0,0,0,
127.55,0,0,0,
127.551,0,0,0,
127.552,0,0,0,
127.553,0,0,0,
127.554,0,0,0,
127.555,0,0,0,
127.556,0,0,0,
127.557,0,0,0,
127.558,0,0,0,
127.559,0,0,0,
127.56,0,0,0,
127.561,0,0,0,
127.562,0,0,0,
127.563,0,0,0,
127.564,0,0,0,
127.565,0,0,0,
127.566,0,0,0,
127.567,0,0,0,
127.568,0,0,0,
127.569,0,0,0,
127.57,0,0,0,
127.571,0,0,0,
127.572,0,0,0,
127.573,0,0,0,
127.574,0,0,0,
127.575,0,0,0,
127.576,0,0,0,
127.577,0,0,0,
127.578,0,0,0,
127.579,0,0,0,
127.58,0,0,0,
127.581,0,0,0,
127.582,0,0,0,
127.583,0,0,0,
127.584,0,0,0,
127.585,0,0,0,
127.586,0,0,0,
127.587,0,0,0,
127.588,0,0,0,
127.589,0,0,0,
127.59,0,0,0,
127.591,0,0,0,
127.592,0,0,0,
127.593,0,0,0,
127.594,0,0,0,
127.595,0,0,0,
127.596,0,0,0,
127.597,0,0,0,
127.598,0,0,0,
127.599,0,0,0,
127.6,0,0,0,
127.601,0,0,0,
127.602,0,0,0,
127.603,0,0,0,
127.604,0,0,0,
127.605,0,0,0,
127.606,0,0,0,
127.607,0,0,0,
127.608,0,0,0,
127.609,0,0,0,
127.61,0,0,0,
127.611,0,0,0,
127.612,0,0,0,
127.613,0,0,0,
127.614,0,0,0,
127.615,0,0,0,
127.616,0,0,0,
127.617,0,0,0,
127.618,0,0,0,
127.619,0,0,0,
127.62,0,0,0,
127.621,0,0,0,
127.622,0,0,0,
127.623,0,0,0,
127.624,0,0,0,
127.625,0,0,0,
127.626,0,0,0,
127.627,0,0,0,
127.628,0,0,0,
127.629,0,0,0,
127.63,0,0,0,
127.631,0,0,0,
127.632,0,0,0,
127.633,0,0,0,
127.634,0,0,0,
127.635,0,0,0,
127.636,0,0,0,
127.637,0,0,0,
127.638,0,0,0,
127.639,0,0,0,
127.64,0,0,0,
127.641,0,0,0,
127.642,0,0,0,
127.643,0,0,0,
127.644,0,0,0,
127.645,0,0,0,
127.646,0,0,0,
127.647,0,0,0,
127.648,0,0,0,
127.649,0,0,0,
127.65,0,0,0,
127.651,0,0,0,
127.652,0,0,0,
127.653,0,0,0,
127.654,0,0,0,
127.655,0,0,0,
127.656,0,0,0,
127.657,0,0,0,
127.658,0,0,0,
127.659,0,0,0,
127.66,0,0,0,
127.661,0,0,0,
127.662,0,0,0,
127.663,0,0,0,
127.664,0,0,0,
127.665,0,0,0,
127.666,0,0,0,
127.667,0,0,0,
127.668,0,0,0,
127.669,0,0,0,
127.67,0,0,0,
127.671,0,0,0,
127.672,0,0,0,
127.673,0,0,0,
127.674,0,0,0,
127.675,0,0,0,
127.676,0,0,0,
127.677,0,0,0,
127.678,0,0,0,
127.679,0,0,0,
127.68,0,0,0,
127.681,0,0,0,
127.682,0,0,0,
127.683,0,0,0,
127.684,0,0,0,
127.685,0,0,0,
127.686,0,0,0,
127.687,0,0,0,
127.688,0,0,0,
127.689,0,0,0,
127.69,0,0,0,
127.691,0,0,0,
127.692,0,0,0,
127.693,0,0,0,
127.694,0,0,0,
127.695,0,0,0,
127.696,0,0,0,
127.697,0,0,0,
127.698,0,0,0,
127.699,0,0,0,
127.7,0,0,0,
127.701,0,0,0,
127.702,0,0,0,
127.703,0,0,0,
127.704,0,0,0,
127.705,0,0,0,
127.706,0,0,0,
127.707,0,0,0,
127.708,0,0,0,
127.709,0,0,0,
127.71,0,0,0,
127.711,0,0,0,
127.712,0,0,0,
127.713,0,0,0,
127.714,0,0,0,
127.715,0,0,0,
127.716,0,0,0,
127.717,0,0,0,
127.718,0,0,0,
127.719,0,0,0,
127.72,0,0,0,
127.721,0,0,0,
127.722,0,0,0,
127.723,0,0,0,
127.724,0,0,0,
127.725,0,0,0,
127.726,0,0,0,
127.727,0,0,0,
127.728,0,0,0,
127.729,0,0,0,
127.73,0,0,0,
127.731,0,0,0,
127.732,0,0,0,
127.733,0,0,0,
127.734,0,0,0,
127.735,0,0,0,
127.736,0,0,0,
127.737,0,0,0,
127.738,0,0,0,
127.739,0,0,0,
127.74,0,0,0,
127.741,0,0,0,
127.742,0,0,0,
127.743,0,0,0,
127.744,0,0,0,
127.745,0,0,0,
127.746,0,0,0,
127.747,0,0,0,
127.748,0,0,0,
127.749,0,0,0,
127.75,0,0,0,
127.751,0,0,0,
127.752,0,0,0,
127.753,0,0,0,
127.754,0,0,0,
127.755,0,0,0,
127.756,0,0,0,
127.757,0,0,0,
127.758,0,0,0,
127.759,0,0,0,
127.76,0,0,0,
127.761,0,0,0,
127.762,0,0,0,
127.763,0,0,0,
127.764,0,0,0,
127.765,0,0,0,
127.766,0,0,0,
127.767,0,0,0,
127.768,0,0,0,
127.769,0,0,0,
127.77,0,0,0,
127.771,0,0,0,
127.772,0,0,0,
127.773,0,0,0,
127.774,0,0,0,
127.775,0,0,0,
127.776,0,0,0,
127.777,0,0,0,
127.778,0,0,0,
127.779,0,0,0,
127.78,0,0,0,
127.781,0,0,0,
127.782,0,0,0,
127.783,0,0,0,
127.784,0,0,0,
127.785,0,0,0,
127.786,0,0,0,
127.787,0,0,0,
127.788,0,0,0,
127.789,0,0,0,
127.79,0,0,0,
127.791,0,0,0,
127.792,0,0,0,
127.793,0,0,0,
127.794,0,0,0,
127.795,0,0,0,
127.796,0,0,0,
127.797,0,0,0,
127.798,0,0,0,
127.799,0,0,0,
127.8,0,0,0,
127.801,0,0,0,
127.802,0,0,0,
127.803,0,0,0,
127.804,0,0,0,
127.805,0,0,0,
127.806,0,0,0,
127.807,0,0,0,
127.808,0,0,0,
127.809,0,0,0,
127.81,0,0,0,
127.811,0,0,0,
127.812,0,0,0,
127.813,0,0,0,
127.814,0,0,0,
127.815,0,0,0,
127.816,0,0,0,
127.817,0,0,0,
127.818,0,0,0,
127.819,0,0,0,
127.82,0,0,0,
127.821,0,0,0,
127.822,0,0,0,
127.823,0,0,0,
127.824,0,0,0,
127.825,0,0,0,
127.826,0,0,0,
127.827,0,0,0,
127.828,0,0,0,
127.829,0,0,0,
127.83,0,0,0,
127.831,0,0,0,
127.832,0,0,0,
127.833,0,0,0,
127.834,0,0,0,
127.835,0,0,0,
127.836,0,0,0,
127.837,0,0,0,
127.838,0,0,0,
127.839,0,0,0,
127.84,0,0,0,
127.841,0,0,0,
127.842,0,0,0,
127.843,0,0,0,
127.844,0,0,0,
127.845,0,0,0,
127.846,0,0,0,
127.847,0,0,0,
127.848,0,0,0,
127.849,0,0,0,
127.85,0,0,0,
127.851,0,0,0,
127.852,0,0,0,
127.853,0,0,0,
127.854,0,0,0,
127.855,0,0,0,
127.856,0,0,0,
127.857,0,0,0,
127.858,0,0,0,
127.859,0,0,0,
127.86,0,0,0,
127.861,0,0,0,
127.862,0,0,0,
127.863,0,0,0,
127.864,0,0,0,
127.865,0,0,0,
127.866,0,0,0,
127.867,0,0,0,
127.868,0,0,0,
127.869,0,0,0,
127.87,0,0,0,
127.871,0,0,0,
127.872,0,0,0,
127.873,0,0,0,
127.874,0,0,0,
127.875,0,0,0,
127.876,0,0,0,
127.877,0,0,0,
127.878,0,0,0,
127.879,0,0,0,
127.88,0,0,0,
127.881,0,0,0,
127.882,0,0,0,
127.883,0,0,0,
127.884,0,0,0,
127.885,0,0,0,
127.886,0,0,0,
127.887,0,0,0,
127.888,0,0,0,
127.889,0,0,0,
127.89,0,0,0,
127.891,0,0,0,
127.892,0,0,0,
127.893,0,0,0,
127.894,0,0,0,
127.895,0,0,0,
127.896,0,0,0,
127.897,0,0,0,
127.898,0,0,0,
127.899,0,0,0,
127.9,0,0,0,
127.901,0,0,0,
127.902,0,0,0,
127.903,0,0,0,
127.904,0,0,0,
127.905,0,0,0,
127.906,0,0,0,
127.907,0,0,0,
127.908,0,0,0,
127.909,0,0,0,
127.91,0,0,0,
127.911,0,0,0,
127.912,0,0,0,
127.913,0,0,0,
127.914,0,0,0,
127.915,0,0,0,
127.916,0,0,0,
127.917,0,0,0,
127.918,0,0,0,
127.919,0,0,0,
127.92,0,0,0,
127.921,0,0,0,
127.922,0,0,0,
127.923,0,0,0,
127.924,0,0,0,
127.925,0,0,0,
127.926,0,0,0,
127.927,0,0,0,
127.928,0,0,0,
127.929,0,0,0,
127.93,0,0,0,
127.931,0,0,0,
127.932,0,0,0,
127.933,0,0,0,
127.934,0,0,0,
127.935,0,0,0,
127.936,0,0,0,
127.937,0,0,0,
127.938,0,0,0,
127.939,0,0,0,
127.94,0,0,0,
127.941,0,0,0,
127.942,0,0,0,
127.943,0,0,0,
127.944,0,0,0,
127.945,0,0,0,
127.946,0,0,0,
127.947,0,0,0,
127.948,0,0,0,
127.949,0,0,0,
127.95,0,0,0,
127.951,0,0,0,
127.952,0,0,0,
127.953,0,0,0,
127.954,0,0,0,
127.955,0,0,0,
127.956,0,0,0,
127.957,0,0,0,
127.958,0,0,0,
127.959,0,0,0,
127.96,0,0,0,
127.961,0,0,0,
127.962,0,0,0,
127.963,0,0,0,
127.964,0,0,0,
127.965,0,0,0,
127.966,0,0,0,
127.967,0,0,0,
127.968,0,0,0,
127.969,0,0,0,
127.97,0,0,0,
127.971,0,0,0,
127.972,0,0,0,
127.973,0,0,0,
127.974,0,0,0,
127.975,0,0,0,
127.976,0,0,0,
127.977,0,0,0,
127.978,0,0,0,
127.979,0,0,0,
127.98,0,0,0,
127.981,0,0,0,
127.982,0,0,0,
127.983,0,0,0,
127.984,0,0,0,
127.985,0,0,0,
127.986,0,0,0,
127.987,0,0,0,
127.988,0,0,0,
127.989,0,0,0,
127.99,0,0,0,
127.991,0,0,0,
127.992,0,0,0,
127.993,0,0,0,
127.994,0,0,0,
127.995,0,0,0,
127.996,0,0,0,
127.997,0,0,0,
127.998,0,0,0,
127.999,0,0,0,
128,0,0,0,
128.001,0,0,0,
128.002,0,0,0,
128.003,0,0,0,
128.004,0,0,0,
128.005,0,0,0,
128.006,0,0,0,
128.007,0,0,0,
128.008,0,0,0,
128.009,0,0,0,
128.01,0,0,0,
128.011,0,0,0,
128.012,0,0,0,
128.013,0,0,0,
128.014,0,0,0,
128.015,0,0,0,
128.016,0,0,0,
128.017,0,0,0,
128.018,0,0,0,
128.019,0,0,0,
128.02,0,0,0,
128.021,0,0,0,
128.022,0,0,0,
128.023,0,0,0,
128.024,0,0,0,
128.025,0,0,0,
128.026,0,0,0,
128.027,0,0,0,
128.028,0,0,0,
128.029,0,0,0,
128.03,0,0,0,
128.031,0,0,0,
128.032,0,0,0,
128.033,0,0,0,
128.034,0,0,0,
128.035,0,0,0,
128.036,0,0,0,
128.037,0,0,0,
128.038,0,0,0,
128.039,0,0,0,
128.04,0,0,0,
128.041,0,0,0,
128.042,0,0,0,
128.043,0,0,0,
128.044,0,0,0,
128.045,0,0,0,
128.046,0,0,0,
128.047,0,0,0,
128.048,0,0,0,
128.049,0,0,0,
128.05,0,0,0,
128.051,0,0,0,
128.052,0,0,0,
128.053,0,0,0,
128.054,0,0,0,
128.055,0,0,0,
128.056,0,0,0,
128.057,0,0,0,
128.058,0,0,0,
128.059,0,0,0,
128.06,0,0,0,
128.061,0,0,0,
128.062,0,0,0,
128.063,0,0,0,
128.064,0,0,0,
128.065,0,0,0,
128.066,0,0,0,
128.067,0,0,0,
128.068,0,0,0,
128.069,0,0,0,
128.07,0,0,0,
128.071,0,0,0,
128.072,0,0,0,
128.073,0,0,0,
128.074,0,0,0,
128.075,0,0,0,
128.076,0,0,0,
128.077,0,0,0,
128.078,0,0,0,
128.079,0,0,0,
128.08,0,0,0,
128.081,0,0,0,
128.082,0,0,0,
128.083,0,0,0,
128.084,0,0,0,
128.085,0,0,0,
128.086,0,0,0,
128.087,0,0,0,
128.088,0,0,0,
128.089,0,0,0,
128.09,0,0,0,
128.091,0,0,0,
128.092,0,0,0,
128.093,0,0,0,
128.094,0,0,0,
128.095,0,0,0,
128.096,0,0,0,
128.097,0,0,0,
128.098,0,0,0,
128.099,0,0,0,
128.1,0,0,0,
128.101,0,0,0,
128.102,0,0,0,
128.103,0,0,0,
128.104,0,0,0,
128.105,0,0,0,
128.106,0,0,0,
128.107,0,0,0,
128.108,0,0,0,
128.109,0,0,0,
128.11,0,0,0,
128.111,0,0,0,
128.112,0,0,0,
128.113,0,0,0,
128.114,0,0,0,
128.115,0,0,0,
128.116,0,0,0,
128.117,0,0,0,
128.118,0,0,0,
128.119,0,0,0,
128.12,0,0,0,
128.121,0,0,0,
128.122,0,0,0,
128.123,0,0,0,
128.124,0,0,0,
128.125,0,0,0,
128.126,0,0,0,
128.127,0,0,0,
128.128,0,0,0,
128.129,0,0,0,
128.13,0,0,0,
128.131,0,0,0,
128.132,0,0,0,
128.133,0,0,0,
128.134,0,0,0,
128.135,0,0,0,
128.136,0,0,0,
128.137,0,0,0,
128.138,0,0,0,
128.139,0,0,0,
128.14,0,0,0,
128.141,0,0,0,
128.142,0,0,0,
128.143,0,0,0,
128.144,0,0,0,
128.145,0,0,0,
128.146,0,0,0,
128.147,0,0,0,
128.148,0,0,0,
128.149,0,0,0,
128.15,0,0,0,
128.151,0,0,0,
128.152,0,0,0,
128.153,0,0,0,
128.154,0,0,0,
128.155,0,0,0,
128.156,0,0,0,
128.157,0,0,0,
128.158,0,0,0,
128.159,0,0,0,
128.16,0,0,0,
128.161,0,0,0,
128.162,0,0,0,
128.163,0,0,0,
128.164,0,0,0,
128.165,0,0,0,
128.166,0,0,0,
128.167,0,0,0,
128.168,0,0,0,
128.169,0,0,0,
128.17,0,0,0,
128.171,0,0,0,
128.172,0,0,0,
128.173,0,0,0,
128.174,0,0,0,
128.175,0,0,0,
128.176,0,0,0,
128.177,0,0,0,
128.178,0,0,0,
128.179,0,0,0,
128.18,0,0,0,
128.181,0,0,0,
128.182,0,0,0,
128.183,0,0,0,
128.184,0,0,0,
128.185,0,0,0,
128.186,0,0,0,
128.187,0,0,0,
128.188,0,0,0,
128.189,0,0,0,
128.19,0,0,0,
128.191,0,0,0,
128.192,0,0,0,
128.193,0,0,0,
128.194,0,0,0,
128.195,0,0,0,
128.196,0,0,0,
128.197,0,0,0,
128.198,0,0,0,
128.199,0,0,0,
128.2,0,0,0,
128.201,0,0,0,
128.202,0,0,0,
128.203,0,0,0,
128.204,0,0,0,
128.205,0,0,0,
128.206,0,0,0,
128.207,0,0,0,
128.208,0,0,0,
128.209,0,0,0,
128.21,0,0,0,
128.211,0,0,0,
128.212,0,0,0,
128.213,0,0,0,
128.214,0,0,0,
128.215,0,0,0,
128.216,0,0,0,
128.217,0,0,0,
128.218,0,0,0,
128.219,0,0,0,
128.22,0,0,0,
128.221,0,0,0,
128.222,0,0,0,
128.223,0,0,0,
128.224,0,0,0,
128.225,0,0,0,
128.226,0,0,0,
128.227,0,0,0,
128.228,0,0,0,
128.229,0,0,0,
128.23,0,0,0,
128.231,0,0,0,
128.232,0,0,0,
128.233,0,0,0,
128.234,0,0,0,
128.235,0,0,0,
128.236,0,0,0,
128.237,0,0,0,
128.238,0,0,0,
128.239,0,0,0,
128.24,0,0,0,
128.241,0,0,0,
128.242,0,0,0,
128.243,0,0,0,
128.244,0,0,0,
128.245,0,0,0,
128.246,0,0,0,
128.247,0,0,0,
128.248,0,0,0,
128.249,0,0,0,
128.25,0,0,0,
128.251,0,0,0,
128.252,0,0,0,
128.253,0,0,0,
128.254,0,0,0,
128.255,0,0,0,
128.256,0,0,0,
128.257,0,0,0,
128.258,0,0,0,
128.259,0,0,0,
128.26,0,0,0,
128.261,0,0,0,
128.262,0,0,0,
128.263,0,0,0,
128.264,0,0,0,
128.265,0,0,0,
128.266,0,0,0,
128.267,0,0,0,
128.268,0,0,0,
128.269,0,0,0,
128.27,0,0,0,
128.273,0,0,0,
128.274,0,0,0,
128.275,0,0,0,
128.276,0,0,0,
128.277,0,0,0,
128.278,0,0,0,
128.279,0,0,0,
128.28,0,0,0,
128.281,0,0,0,
128.282,0,0,0,
128.283,0,0,0,
128.284,0,0,0,
128.285,0,0,0,
128.286,0,0,0,
128.287,0,0,0,
128.288,0,0,0,
128.289,0,0,0,
128.29,0,0,0,
128.291,0,0,0,
128.292,0,0,0,
128.293,0,0,0,
128.294,0,0,0,
128.295,0,0,0,
128.296,0,0,0,
128.297,0,0,0,
128.298,0,0,0,
128.299,0,0,0,
128.3,0,0,0,
128.301,0,0,0,
128.302,0,0,0,
128.303,0,0,0,
128.304,0,0,0,
128.305,0,0,0,
128.306,0,0,0,
128.307,0,0,0,
128.308,0,0,0,
128.309,0,0,0,
128.31,0,0,0,
128.311,0,0,0,
128.312,0,0,0,
128.313,0,0,0,
128.314,0,0,0,
128.315,0,0,0,
128.316,0,0,0,
128.317,0,0,0,
128.318,0,0,0,
128.319,0,0,0,
128.32,0,0,0,
128.321,0,0,0,
128.322,0,0,0,
128.323,0,0,0,
128.324,0,0,0,
128.325,0,0,0,
128.326,0,0,0,
128.327,0,0,0,
128.328,0,0,0,
128.329,0,0,0,
128.33,0,0,0,
128.331,0,0,0,
128.332,0,0,0,
128.333,0,0,0,
128.334,0,0,0,
128.335,0,0,0,
128.336,0,0,0,
128.337,0,0,0,
128.338,0,0,0,
128.339,0,0,0,
128.34,0,0,0,
128.341,0,0,0,
128.342,0,0,0,
128.343,0,0,0,
128.344,0,0,0,
128.345,0,0,0,
128.346,0,0,0,
128.347,0,0,0,
128.348,0,0,0,
128.349,0,0,0,
128.35,0,0,0,
128.351,0,0,0,
128.352,0,0,0,
128.353,0,0,0,
128.354,0,0,0,
128.355,0,0,0,
128.356,0,0,0,
128.357,0,0,0,
128.358,0,0,0,
128.359,0,0,0,
128.36,0,0,0,
128.361,0,0,0,
128.362,0,0,0,
128.363,0,0,0,
